01-OpHi,01-OpLo,01-OpCl,01-Vol,02-OpHi,02-OpLo,02-OpCl,02-Vol,03-OpHi,03-OpLo,03-OpCl,03-Vol,04-OpHi,04-OpLo,04-OpCl,04-Vol,05-OpHi,05-OpLo,05-OpCl,05-Vol,06-OpHi,06-OpLo,06-OpCl,06-Vol,07-OpHi,07-OpLo,07-OpCl,07-Vol,08-OpHi,08-OpLo,08-OpCl,08-Vol,09-OpHi,09-OpLo,09-OpCl,09-Vol,10-OpHi,10-OpLo,10-OpCl,10-Vol,11-OpHi,11-OpLo,11-OpCl,11-Vol,12-OpHi,12-OpLo,12-OpCl,12-Vol,13-OpHi,13-OpLo,13-OpCl,13-Vol,14-OpHi,14-OpLo,14-OpCl,14-Vol,15-OpHi,15-OpLo,15-OpCl,15-Vol,StdSlpSMA13,StdSlpSMA55,Max13m,Min13m
0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,1.000000,0.112833,0.388210,0.114490,1.000000,0.035550,0.334910,0.027029,1.000000,0.067670,0.310392,0.769560,1.000000,0.066867,0.343721,0.341918,0.960101,0.036238,0.335230,0.962612,0.714930,0.000000,0.158468,0.120235,1.000000,0.242543,0.477668,0.062363,1.000000,0.000000,0.310392,0.108386,0.930426,0.046006,0.276029,0.607172,0.605006,0.000000,0.099885,0.354020,0.578367,0.630387,0.110123,0.968124
0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,1.000000,0.112833,0.388210,0.114490,1.000000,0.035550,0.334910,0.027029,1.000000,0.067670,0.310392,0.769560,1.000000,0.066867,0.343721,0.341918,0.960101,0.036238,0.335230,0.962612,0.714930,0.000000,0.158468,0.120235,1.000000,0.242543,0.477668,0.062363,1.000000,0.000000,0.310392,0.108386,0.930426,0.046006,0.276029,0.607172,0.573750,0.573294,0.096134,0.957582
0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,1.000000,0.112833,0.388210,0.114490,1.000000,0.035550,0.334910,0.027029,1.000000,0.067670,0.310392,0.769560,1.000000,0.066867,0.343721,0.341918,0.960101,0.036238,0.335230,0.962612,0.714930,0.000000,0.158468,0.120235,1.000000,0.242543,0.477668,0.062363,1.000000,0.000000,0.310392,0.108386,0.637338,0.568784,0.096003,0.957483
1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,1.000000,0.112833,0.388210,0.114490,1.000000,0.035550,0.334910,0.027029,1.000000,0.067670,0.310392,0.769560,1.000000,0.066867,0.343721,0.341918,0.960101,0.036238,0.335230,0.962612,0.714930,0.000000,0.158468,0.120235,1.000000,0.242543,0.477668,0.062363,0.560151,0.603449,0.110123,0.968124
1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,1.000000,0.112833,0.388210,0.114490,1.000000,0.035550,0.334910,0.027029,1.000000,0.067670,0.310392,0.769560,1.000000,0.066867,0.343721,0.341918,0.960101,0.036238,0.335230,0.962612,0.714930,0.000000,0.158468,0.120235,0.653335,0.627381,0.095873,0.957385
1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,1.000000,0.112833,0.388210,0.114490,1.000000,0.035550,0.334910,0.027029,1.000000,0.067670,0.310392,0.769560,1.000000,0.066867,0.343721,0.341918,0.960101,0.036238,0.335230,0.962612,0.623203,0.656121,0.124407,0.957385
1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,1.000000,0.112833,0.388210,0.114490,1.000000,0.035550,0.334910,0.027029,1.000000,0.067670,0.310392,0.769560,1.000000,0.066867,0.343721,0.341918,0.635870,0.599855,0.124407,0.957385
0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,1.000000,0.112833,0.388210,0.114490,1.000000,0.035550,0.334910,0.027029,1.000000,0.067670,0.310392,0.769560,0.610536,0.575812,0.180955,1.000000
0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,1.000000,0.112833,0.388210,0.114490,1.000000,0.035550,0.334910,0.027029,0.663738,0.631716,0.124407,0.957385
0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,1.000000,0.112833,0.388210,0.114490,0.668958,0.627959,0.151048,1.000000
0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.912577,0.028981,0.330379,0.024124,0.673872,0.692413,0.089876,0.986958
0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,1.000000,0.074192,0.361560,0.181787,0.650008,0.731268,0.090088,0.978692
1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.875110,0.000000,0.260593,0.017850,0.650008,0.782116,0.101055,0.986958
0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,1.000000,0.024326,0.327169,0.012695,0.637254,0.768798,0.115534,0.997869
0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.968528,0.000000,0.293926,0.011587,0.650008,0.774954,0.101055,0.986958
1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.999423,0.023880,0.326861,0.014156,0.652388,0.776860,0.079037,0.970365
1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.999712,0.095752,0.327015,0.017375,0.673872,0.732818,0.079168,0.970463
0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,1.000000,0.072260,0.360228,0.017358,0.666330,0.749926,0.079168,0.970463
1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,1.000000,0.096604,0.310545,0.008218,0.661205,0.721505,0.050504,0.948862
1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,1.000000,0.096604,0.377017,0.006302,0.666272,0.771996,0.050504,0.949157
1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,1.000000,0.096604,0.310392,0.096384,0.691606,0.771996,0.050504,0.949157
0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.850162,0.000000,0.310392,0.206613,0.613713,0.786748,0.107052,1.000000
0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.852038,0.096604,0.237258,0.122933,0.640784,0.820027,0.105486,0.998820
0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.815758,0.000000,0.212202,0.803984,0.638404,0.815218,0.011179,0.889495
0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.975814,0.000000,0.297502,0.475693,0.640784,0.812773,0.027884,0.902083
1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.975637,0.018693,0.323284,0.127005,0.655810,0.830360,0.000000,0.881070
0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,1.000000,0.029506,0.310392,0.020105,0.652163,0.830360,0.022619,0.898116
1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.968064,0.000000,0.310392,0.011324,0.655810,0.829534,0.000000,0.881070
1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.951455,0.024684,0.310392,0.240520,0.643296,0.762437,0.000000,0.881070
1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,1.000000,0.037527,0.330026,0.012021,0.635870,0.756861,0.000000,0.881070
1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,1.000000,0.036923,0.323225,0.009407,0.618136,0.779209,0.000000,0.881069
1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.936833,0.066822,0.276728,0.302746,0.623825,0.656977,0.000000,0.881069
1.000000,0.122412,0.394816,0.463698,1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,1.000000,0.115692,0.390182,0.452918,0.585961,0.664523,0.000000,0.906247
0.930837,0.064580,0.354931,0.154402,1.000000,0.122412,0.394816,0.463698,1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,1.000000,0.000000,0.310392,0.001407,0.585961,0.717892,0.031393,0.931816
1.000000,0.074218,0.361578,0.114601,0.930837,0.064580,0.354931,0.154402,1.000000,0.122412,0.394816,0.463698,1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,1.000000,0.115023,0.310392,0.158219,0.610653,0.629180,0.000000,0.927554
1.000000,0.163789,0.310392,0.649659,1.000000,0.074218,0.361578,0.114601,0.930837,0.064580,0.354931,0.154402,1.000000,0.122412,0.394816,0.463698,1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.838050,0.000000,0.308704,0.087982,0.597869,0.651857,0.000000,0.927554
1.000000,0.162004,0.421507,0.012464,1.000000,0.163789,0.310392,0.649659,1.000000,0.074218,0.361578,0.114601,0.930837,0.064580,0.354931,0.154402,1.000000,0.122412,0.394816,0.463698,1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.792324,0.002670,0.225922,0.400510,0.552968,0.654851,0.000131,0.927653
0.854100,0.001337,0.232636,0.380008,1.000000,0.162004,0.421507,0.012464,1.000000,0.163789,0.310392,0.649659,1.000000,0.074218,0.361578,0.114601,0.930837,0.064580,0.354931,0.154402,1.000000,0.122412,0.394816,0.463698,1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.975387,0.038064,0.330002,0.463122,0.585201,0.683036,0.094436,0.998721
0.937680,0.113544,0.388701,0.335257,0.854100,0.001337,0.232636,0.380008,1.000000,0.162004,0.421507,0.012464,1.000000,0.163789,0.310392,0.649659,1.000000,0.074218,0.361578,0.114601,0.930837,0.064580,0.354931,0.154402,1.000000,0.122412,0.394816,0.463698,1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.938608,0.009626,0.317031,0.640364,0.540359,0.654739,0.028274,0.948862
1.000000,0.113544,0.383423,0.034335,0.937680,0.113544,0.388701,0.335257,0.854100,0.001337,0.232636,0.380008,1.000000,0.162004,0.421507,0.012464,1.000000,0.163789,0.310392,0.649659,1.000000,0.074218,0.361578,0.114601,0.930837,0.064580,0.354931,0.154402,1.000000,0.122412,0.394816,0.463698,1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,1.000000,0.057095,0.310392,0.128437,0.552500,0.704120,0.028274,0.914770
1.000000,0.115550,0.389931,0.019632,1.000000,0.113544,0.383423,0.034335,0.937680,0.113544,0.388701,0.335257,0.854100,0.001337,0.232636,0.380008,1.000000,0.162004,0.421507,0.012464,1.000000,0.163789,0.310392,0.649659,1.000000,0.074218,0.361578,0.114601,0.930837,0.064580,0.354931,0.154402,1.000000,0.122412,0.394816,0.463698,1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.950199,0.000000,0.310392,0.060191,0.539891,0.626522,0.028274,0.893659
1.000000,0.115551,0.390085,0.775610,1.000000,0.115550,0.389931,0.019632,1.000000,0.113544,0.383423,0.034335,0.937680,0.113544,0.388701,0.335257,0.854100,0.001337,0.232636,0.380008,1.000000,0.162004,0.421507,0.012464,1.000000,0.163789,0.310392,0.649659,1.000000,0.074218,0.361578,0.114601,0.930837,0.064580,0.354931,0.154402,1.000000,0.122412,0.394816,0.463698,1.000000,0.151142,0.414631,0.208808,1.000000,0.057095,0.349768,0.365362,1.000000,0.057094,0.349768,0.095001,1.000000,0.038498,0.336943,0.012609,1.000000,0.038498,0.310392,0.053231,0.549966,0.624062,0.028274,0.863631
